#    c*t(cm)       probability       error
   0.117218E+02   0.673486E+00   0.483282E-02
   0.117248E+02   0.673496E+00   0.483298E-02
   0.117278E+02   0.673506E+00   0.483301E-02
   0.117308E+02   0.673515E+00   0.483316E-02
   0.117338E+02   0.673525E+00   0.483332E-02
   0.117368E+02   0.673535E+00   0.483338E-02
   0.117398E+02   0.673544E+00   0.483350E-02
   0.117428E+02   0.673554E+00   0.483383E-02
   0.117458E+02   0.673564E+00   0.483376E-02
   0.117488E+02   0.673574E+00   0.483383E-02
   0.117518E+02   0.673583E+00   0.483401E-02
   0.117548E+02   0.673593E+00   0.483412E-02
   0.117578E+02   0.673603E+00   0.483420E-02
   0.117608E+02   0.673612E+00   0.483435E-02
   0.117638E+02   0.673622E+00   0.483446E-02
   0.117668E+02   0.673632E+00   0.483456E-02
   0.117698E+02   0.673641E+00   0.483458E-02
   0.117728E+02   0.673651E+00   0.483479E-02
   0.117758E+02   0.673661E+00   0.483490E-02
   0.117787E+02   0.673670E+00   0.483501E-02
   0.117817E+02   0.673680E+00   0.483526E-02
   0.117847E+02   0.673690E+00   0.483524E-02
   0.117877E+02   0.673699E+00   0.483550E-02
   0.117907E+02   0.673709E+00   0.483544E-02
   0.117937E+02   0.673718E+00   0.483544E-02
   0.117967E+02   0.673728E+00   0.483552E-02
   0.117997E+02   0.673738E+00   0.483575E-02
   0.118027E+02   0.673747E+00   0.483586E-02
   0.118057E+02   0.673757E+00   0.483601E-02
   0.118087E+02   0.673767E+00   0.483598E-02
   0.118117E+02   0.673776E+00   0.483620E-02
   0.118147E+02   0.673786E+00   0.483630E-02
   0.118177E+02   0.673795E+00   0.483640E-02
   0.118207E+02   0.673805E+00   0.483653E-02
   0.118237E+02   0.673814E+00   0.483671E-02
   0.118267E+02   0.673824E+00   0.483671E-02
   0.118297E+02   0.673834E+00   0.483698E-02
   0.118327E+02   0.673844E+00   0.483695E-02
   0.118357E+02   0.673853E+00   0.483702E-02
   0.118387E+02   0.673863E+00   0.483705E-02
   0.118417E+02   0.673872E+00   0.483723E-02
   0.118447E+02   0.673882E+00   0.483739E-02
   0.118477E+02   0.673891E+00   0.483760E-02
   0.118507E+02   0.673901E+00   0.483772E-02
   0.118537E+02   0.673911E+00   0.483772E-02
   0.118567E+02   0.673920E+00   0.483796E-02
   0.118597E+02   0.673930E+00   0.483790E-02
   0.118627E+02   0.673939E+00   0.483829E-02
   0.118657E+02   0.673949E+00   0.483795E-02
   0.118687E+02   0.673958E+00   0.483830E-02
   0.118717E+02   0.673968E+00   0.483850E-02
   0.118747E+02   0.673978E+00   0.483845E-02
   0.118777E+02   0.673987E+00   0.483868E-02
   0.118807E+02   0.673997E+00   0.483861E-02
   0.118837E+02   0.674006E+00   0.483897E-02
   0.118867E+02   0.674016E+00   0.483883E-02
   0.118897E+02   0.674025E+00   0.483897E-02
   0.118927E+02   0.674035E+00   0.483917E-02
   0.118957E+02   0.674044E+00   0.483934E-02
   0.118987E+02   0.674054E+00   0.483935E-02
   0.119017E+02   0.674064E+00   0.483952E-02
   0.119047E+02   0.674073E+00   0.483969E-02
   0.119077E+02   0.674083E+00   0.483970E-02
   0.119107E+02   0.674092E+00   0.483969E-02
   0.119137E+02   0.674102E+00   0.484004E-02
   0.119167E+02   0.674111E+00   0.483993E-02
   0.119197E+02   0.674121E+00   0.484022E-02
   0.119226E+02   0.674130E+00   0.484042E-02
   0.119256E+02   0.674140E+00   0.484020E-02
   0.119286E+02   0.674149E+00   0.484042E-02
   0.119316E+02   0.674159E+00   0.484054E-02
   0.119346E+02   0.674168E+00   0.484062E-02
   0.119376E+02   0.674178E+00   0.484091E-02
   0.119406E+02   0.674187E+00   0.484096E-02
   0.119436E+02   0.674197E+00   0.484106E-02
   0.119466E+02   0.674206E+00   0.484096E-02
   0.119496E+02   0.674216E+00   0.484124E-02
   0.119526E+02   0.674225E+00   0.484145E-02
   0.119556E+02   0.674235E+00   0.484145E-02
   0.119586E+02   0.674244E+00   0.484145E-02
   0.119616E+02   0.674254E+00   0.484182E-02
   0.119646E+02   0.674263E+00   0.484163E-02
   0.119676E+02   0.674273E+00   0.484200E-02
   0.119706E+02   0.674282E+00   0.484213E-02
   0.119736E+02   0.674292E+00   0.484205E-02
   0.119766E+02   0.674301E+00   0.484216E-02
   0.119796E+02   0.674311E+00   0.484239E-02
   0.119826E+02   0.674320E+00   0.484252E-02
   0.119856E+02   0.674330E+00   0.484239E-02
   0.119886E+02   0.674339E+00   0.484267E-02
   0.119916E+02   0.674349E+00   0.484268E-02
   0.119946E+02   0.674358E+00   0.484301E-02
   0.119976E+02   0.674368E+00   0.484288E-02
   0.120006E+02   0.674377E+00   0.484290E-02
   0.120036E+02   0.674386E+00   0.484319E-02
   0.120066E+02   0.674396E+00   0.484346E-02
   0.120096E+02   0.674405E+00   0.484337E-02
   0.120126E+02   0.674415E+00   0.484346E-02
   0.120156E+02   0.674424E+00   0.484368E-02
   0.120186E+02   0.674434E+00   0.484381E-02
   0.120216E+02   0.674443E+00   0.484376E-02
   0.120246E+02   0.674453E+00   0.484392E-02
   0.120276E+02   0.674462E+00   0.484399E-02
   0.120306E+02   0.674472E+00   0.484426E-02
   0.120336E+02   0.674481E+00   0.484415E-02
   0.120366E+02   0.674490E+00   0.484420E-02
   0.120396E+02   0.674500E+00   0.484449E-02
   0.120426E+02   0.674509E+00   0.484461E-02
   0.120456E+02   0.674519E+00   0.484480E-02
   0.120486E+02   0.674528E+00   0.484467E-02
   0.120516E+02   0.674537E+00   0.484495E-02
   0.120546E+02   0.674547E+00   0.484516E-02
   0.120576E+02   0.674556E+00   0.484500E-02
   0.120606E+02   0.674566E+00   0.484516E-02
   0.120635E+02   0.674575E+00   0.484538E-02
   0.120665E+02   0.674584E+00   0.484534E-02
   0.120695E+02   0.674594E+00   0.484553E-02
   0.120725E+02   0.674603E+00   0.484568E-02
   0.120755E+02   0.674613E+00   0.484568E-02
   0.120785E+02   0.674622E+00   0.484574E-02
   0.120815E+02   0.674631E+00   0.484586E-02
   0.120845E+02   0.674641E+00   0.484605E-02
   0.120875E+02   0.674650E+00   0.484623E-02
   0.120905E+02   0.674660E+00   0.484612E-02
   0.120935E+02   0.674669E+00   0.484643E-02
   0.120965E+02   0.674678E+00   0.484635E-02
   0.120995E+02   0.674688E+00   0.484672E-02
   0.121025E+02   0.674697E+00   0.484677E-02
   0.121055E+02   0.674706E+00   0.484672E-02
   0.121085E+02   0.674716E+00   0.484692E-02
   0.121115E+02   0.674725E+00   0.484714E-02
   0.121145E+02   0.674735E+00   0.484695E-02
   0.121175E+02   0.674744E+00   0.484726E-02
   0.121205E+02   0.674753E+00   0.484748E-02
   0.121235E+02   0.674763E+00   0.484746E-02
   0.121265E+02   0.674772E+00   0.484763E-02
   0.121295E+02   0.674781E+00   0.484748E-02
   0.121325E+02   0.674791E+00   0.484767E-02
   0.121355E+02   0.674800E+00   0.484797E-02
   0.121385E+02   0.674809E+00   0.484797E-02
   0.121415E+02   0.674819E+00   0.484804E-02
   0.121445E+02   0.674828E+00   0.484830E-02
   0.121475E+02   0.674838E+00   0.484822E-02
   0.121505E+02   0.674847E+00   0.484838E-02
   0.121535E+02   0.674856E+00   0.484854E-02
   0.121565E+02   0.674866E+00   0.484856E-02
   0.121595E+02   0.674875E+00   0.484871E-02
   0.121625E+02   0.674884E+00   0.484871E-02
   0.121655E+02   0.674894E+00   0.484904E-02
   0.121685E+02   0.674903E+00   0.484905E-02
   0.121715E+02   0.674912E+00   0.484889E-02
   0.121745E+02   0.674922E+00   0.484924E-02
   0.121775E+02   0.674931E+00   0.484920E-02
   0.121805E+02   0.674940E+00   0.484939E-02
   0.121835E+02   0.674949E+00   0.484963E-02
   0.121865E+02   0.674959E+00   0.484976E-02
   0.121895E+02   0.674968E+00   0.484972E-02
   0.121925E+02   0.674977E+00   0.484978E-02
   0.121955E+02   0.674987E+00   0.484996E-02
   0.121985E+02   0.674996E+00   0.485006E-02
   0.122015E+02   0.675005E+00   0.485012E-02
   0.122045E+02   0.675014E+00   0.485035E-02
   0.122074E+02   0.675024E+00   0.485030E-02
   0.122104E+02   0.675033E+00   0.485048E-02
   0.122134E+02   0.675042E+00   0.485046E-02
   0.122164E+02   0.675052E+00   0.485069E-02
   0.122194E+02   0.675061E+00   0.485097E-02
   0.122224E+02   0.675070E+00   0.485097E-02
   0.122254E+02   0.675079E+00   0.485102E-02
   0.122284E+02   0.675089E+00   0.485105E-02
   0.122314E+02   0.675098E+00   0.485115E-02
   0.122344E+02   0.675107E+00   0.485115E-02
   0.122374E+02   0.675117E+00   0.485139E-02
   0.122404E+02   0.675126E+00   0.485142E-02
   0.122434E+02   0.675135E+00   0.485164E-02
   0.122464E+02   0.675144E+00   0.485183E-02
   0.122494E+02   0.675153E+00   0.485175E-02
   0.122524E+02   0.675163E+00   0.485193E-02
   0.122554E+02   0.675172E+00   0.485198E-02
   0.122584E+02   0.675181E+00   0.485220E-02
   0.122614E+02   0.675191E+00   0.485227E-02
   0.122644E+02   0.675200E+00   0.485245E-02
   0.122674E+02   0.675209E+00   0.485246E-02
   0.122704E+02   0.675218E+00   0.485269E-02
   0.122734E+02   0.675227E+00   0.485260E-02
   0.122764E+02   0.675237E+00   0.485278E-02
   0.122794E+02   0.675246E+00   0.485282E-02
   0.122824E+02   0.675255E+00   0.485305E-02
   0.122854E+02   0.675264E+00   0.485309E-02
   0.122884E+02   0.675274E+00   0.485327E-02
   0.122914E+02   0.675283E+00   0.485316E-02
   0.122944E+02   0.675292E+00   0.485334E-02
   0.122974E+02   0.675301E+00   0.485341E-02
   0.123004E+02   0.675310E+00   0.485364E-02
   0.123034E+02   0.675320E+00   0.485365E-02
   0.123064E+02   0.675329E+00   0.485367E-02
   0.123094E+02   0.675338E+00   0.485370E-02
   0.123124E+02   0.675347E+00   0.485382E-02
   0.123154E+02   0.675357E+00   0.485401E-02
   0.123184E+02   0.675366E+00   0.485419E-02
   0.123214E+02   0.675375E+00   0.485417E-02
   0.123244E+02   0.675384E+00   0.485437E-02
   0.123274E+02   0.675393E+00   0.485435E-02
   0.123304E+02   0.675403E+00   0.485468E-02
   0.123334E+02   0.675412E+00   0.485468E-02
   0.123364E+02   0.675421E+00   0.485489E-02
   0.123394E+02   0.675430E+00   0.485492E-02
   0.123424E+02   0.675439E+00   0.485490E-02
   0.123454E+02   0.675448E+00   0.485507E-02
   0.123484E+02   0.675457E+00   0.485507E-02
   0.123513E+02   0.675467E+00   0.485538E-02
   0.123543E+02   0.675476E+00   0.485526E-02
   0.123573E+02   0.675485E+00   0.485559E-02
   0.123603E+02   0.675494E+00   0.485559E-02
   0.123633E+02   0.675503E+00   0.485582E-02
   0.123663E+02   0.675512E+00   0.485578E-02
   0.123693E+02   0.675522E+00   0.485580E-02
   0.123723E+02   0.675531E+00   0.485609E-02
   0.123753E+02   0.675540E+00   0.485609E-02
   0.123783E+02   0.675549E+00   0.485627E-02
   0.123813E+02   0.675558E+00   0.485631E-02
   0.123843E+02   0.675567E+00   0.485656E-02
   0.123873E+02   0.675577E+00   0.485650E-02
   0.123903E+02   0.675586E+00   0.485650E-02
   0.123933E+02   0.675595E+00   0.485668E-02
   0.123963E+02   0.675604E+00   0.485678E-02
   0.123993E+02   0.675613E+00   0.485697E-02
   0.124023E+02   0.675622E+00   0.485705E-02
   0.124053E+02   0.675631E+00   0.485705E-02
   0.124083E+02   0.675640E+00   0.485723E-02
   0.124113E+02   0.675650E+00   0.485717E-02
   0.124143E+02   0.675659E+00   0.485735E-02
   0.124173E+02   0.675668E+00   0.485754E-02
   0.124203E+02   0.675677E+00   0.485754E-02
   0.124233E+02   0.675686E+00   0.485785E-02
   0.124263E+02   0.675695E+00   0.485790E-02
   0.124293E+02   0.675704E+00   0.485808E-02
   0.124323E+02   0.675713E+00   0.485808E-02
   0.124353E+02   0.675722E+00   0.485808E-02
   0.124383E+02   0.675732E+00   0.485830E-02
   0.124413E+02   0.675741E+00   0.485822E-02
   0.124443E+02   0.675750E+00   0.485822E-02
   0.124473E+02   0.675759E+00   0.485842E-02
   0.124503E+02   0.675768E+00   0.485857E-02
   0.124533E+02   0.675777E+00   0.485876E-02
   0.124563E+02   0.675786E+00   0.485880E-02
   0.124593E+02   0.675795E+00   0.485884E-02
   0.124623E+02   0.675804E+00   0.485928E-02
   0.124653E+02   0.675813E+00   0.485928E-02
   0.124683E+02   0.675822E+00   0.485928E-02
   0.124713E+02   0.675832E+00   0.485946E-02
   0.124743E+02   0.675841E+00   0.485949E-02
   0.124773E+02   0.675849E+00   0.485964E-02
   0.124803E+02   0.675859E+00   0.485982E-02
   0.124833E+02   0.675868E+00   0.485982E-02
   0.124863E+02   0.675877E+00   0.485980E-02
   0.124893E+02   0.675886E+00   0.485998E-02
   0.124922E+02   0.675895E+00   0.485998E-02
   0.124952E+02   0.675904E+00   0.486003E-02
   0.124982E+02   0.675913E+00   0.486021E-02
   0.125012E+02   0.675922E+00   0.486036E-02
   0.125042E+02   0.675931E+00   0.486036E-02
   0.125072E+02   0.675940E+00   0.486054E-02
   0.125102E+02   0.675949E+00   0.486072E-02
   0.125132E+02   0.675958E+00   0.486072E-02
   0.125162E+02   0.675967E+00   0.486094E-02
   0.125192E+02   0.675976E+00   0.486094E-02
   0.125222E+02   0.675985E+00   0.486109E-02
   0.125252E+02   0.675995E+00   0.486128E-02
   0.125282E+02   0.676003E+00   0.486128E-02
   0.125312E+02   0.676012E+00   0.486128E-02
   0.125342E+02   0.676022E+00   0.486128E-02
   0.125372E+02   0.676031E+00   0.486146E-02
   0.125402E+02   0.676039E+00   0.486161E-02
   0.125432E+02   0.676048E+00   0.486177E-02
   0.125462E+02   0.676057E+00   0.486195E-02
   0.125492E+02   0.676067E+00   0.486195E-02
   0.125522E+02   0.676075E+00   0.486195E-02
   0.125552E+02   0.676084E+00   0.486211E-02
   0.125582E+02   0.676094E+00   0.486229E-02
   0.125612E+02   0.676102E+00   0.486229E-02
   0.125642E+02   0.676111E+00   0.486229E-02
   0.125672E+02   0.676120E+00   0.486248E-02
   0.125702E+02   0.676130E+00   0.486268E-02
   0.125732E+02   0.676138E+00   0.486284E-02
   0.125762E+02   0.676147E+00   0.486284E-02
   0.125792E+02   0.676157E+00   0.486302E-02
   0.125822E+02   0.676165E+00   0.486302E-02
   0.125852E+02   0.676175E+00   0.486302E-02
   0.125882E+02   0.676184E+00   0.486320E-02
   0.125912E+02   0.676193E+00   0.486354E-02
   0.125942E+02   0.676202E+00   0.486354E-02
   0.125972E+02   0.676211E+00   0.486354E-02
   0.126002E+02   0.676219E+00   0.486369E-02
   0.126032E+02   0.676228E+00   0.486369E-02
   0.126062E+02   0.676238E+00   0.486385E-02
   0.126092E+02   0.676246E+00   0.486401E-02
   0.126122E+02   0.676255E+00   0.486407E-02
   0.126152E+02   0.676264E+00   0.486424E-02
   0.126182E+02   0.676273E+00   0.486442E-02
   0.126212E+02   0.676282E+00   0.486432E-02
   0.126242E+02   0.676291E+00   0.486432E-02
   0.126272E+02   0.676300E+00   0.486463E-02
   0.126302E+02   0.676309E+00   0.486463E-02
   0.126332E+02   0.676318E+00   0.486481E-02
   0.126361E+02   0.676327E+00   0.486481E-02
   0.126391E+02   0.676336E+00   0.486496E-02
   0.126421E+02   0.676345E+00   0.486496E-02
   0.126451E+02   0.676354E+00   0.486528E-02
   0.126481E+02   0.676363E+00   0.486528E-02
   0.126511E+02   0.676372E+00   0.486543E-02
   0.126541E+02   0.676380E+00   0.486543E-02
   0.126571E+02   0.676389E+00   0.486549E-02
   0.126601E+02   0.676398E+00   0.486554E-02
   0.126631E+02   0.676407E+00   0.486588E-02
   0.126661E+02   0.676416E+00   0.486588E-02
   0.126691E+02   0.676425E+00   0.486584E-02
   0.126721E+02   0.676434E+00   0.486587E-02
   0.126751E+02   0.676443E+00   0.486618E-02
   0.126781E+02   0.676452E+00   0.486636E-02
   0.126811E+02   0.676461E+00   0.486636E-02
   0.126841E+02   0.676470E+00   0.486644E-02
   0.126871E+02   0.676478E+00   0.486640E-02
   0.126901E+02   0.676487E+00   0.486656E-02
   0.126931E+02   0.676496E+00   0.486658E-02
   0.126961E+02   0.676505E+00   0.486691E-02
   0.126991E+02   0.676514E+00   0.486691E-02
   0.127021E+02   0.676523E+00   0.486707E-02
   0.127051E+02   0.676532E+00   0.486722E-02
   0.127081E+02   0.676541E+00   0.486722E-02
   0.127111E+02   0.676550E+00   0.486720E-02
   0.127141E+02   0.676558E+00   0.486731E-02
   0.127171E+02   0.676567E+00   0.486761E-02
   0.127201E+02   0.676576E+00   0.486759E-02
   0.127231E+02   0.676585E+00   0.486759E-02
   0.127261E+02   0.676594E+00   0.486774E-02
   0.127291E+02   0.676603E+00   0.486792E-02
   0.127321E+02   0.676612E+00   0.486782E-02
   0.127351E+02   0.676621E+00   0.486803E-02
   0.127381E+02   0.676629E+00   0.486832E-02
   0.127411E+02   0.676638E+00   0.486832E-02
   0.127441E+02   0.676647E+00   0.486847E-02
   0.127471E+02   0.676656E+00   0.486850E-02
   0.127501E+02   0.676665E+00   0.486859E-02
   0.127531E+02   0.676674E+00   0.486870E-02
   0.127561E+02   0.676683E+00   0.486870E-02
   0.127591E+02   0.676692E+00   0.486866E-02
   0.127621E+02   0.676700E+00   0.486899E-02
   0.127651E+02   0.676709E+00   0.486917E-02
   0.127681E+02   0.676718E+00   0.486907E-02
   0.127711E+02   0.676727E+00   0.486925E-02
   0.127741E+02   0.676736E+00   0.486941E-02
   0.127770E+02   0.676744E+00   0.486940E-02
   0.127800E+02   0.676753E+00   0.486951E-02
   0.127830E+02   0.676762E+00   0.486966E-02
   0.127860E+02   0.676771E+00   0.486956E-02
   0.127890E+02   0.676780E+00   0.486980E-02
   0.127920E+02   0.676788E+00   0.486993E-02
   0.127950E+02   0.676797E+00   0.487003E-02
   0.127980E+02   0.676806E+00   0.487018E-02
   0.128010E+02   0.676815E+00   0.487008E-02
   0.128040E+02   0.676824E+00   0.487047E-02
   0.128070E+02   0.676833E+00   0.487047E-02
   0.128100E+02   0.676842E+00   0.487047E-02
   0.128130E+02   0.676850E+00   0.487071E-02
   0.128160E+02   0.676859E+00   0.487063E-02
   0.128190E+02   0.676868E+00   0.487081E-02
   0.128220E+02   0.676877E+00   0.487096E-02
   0.128250E+02   0.676886E+00   0.487096E-02
   0.128280E+02   0.676894E+00   0.487097E-02
   0.128310E+02   0.676903E+00   0.487118E-02
   0.128340E+02   0.676912E+00   0.487133E-02
   0.128370E+02   0.676921E+00   0.487130E-02
   0.128400E+02   0.676930E+00   0.487148E-02
   0.128430E+02   0.676938E+00   0.487148E-02
   0.128460E+02   0.676947E+00   0.487152E-02
   0.128490E+02   0.676956E+00   0.487182E-02
   0.128520E+02   0.676965E+00   0.487203E-02
   0.128550E+02   0.676973E+00   0.487185E-02
   0.128580E+02   0.676982E+00   0.487222E-02
   0.128610E+02   0.676991E+00   0.487222E-02
   0.128640E+02   0.677000E+00   0.487236E-02
   0.128670E+02   0.677009E+00   0.487242E-02
   0.128700E+02   0.677017E+00   0.487240E-02
   0.128730E+02   0.677026E+00   0.487255E-02
   0.128760E+02   0.677035E+00   0.487271E-02
   0.128790E+02   0.677043E+00   0.487275E-02
   0.128820E+02   0.677052E+00   0.487295E-02
   0.128850E+02   0.677061E+00   0.487307E-02
   0.128880E+02   0.677070E+00   0.487304E-02
   0.128910E+02   0.677079E+00   0.487309E-02
   0.128940E+02   0.677087E+00   0.487328E-02
   0.128970E+02   0.677096E+00   0.487325E-02
   0.129000E+02   0.677105E+00   0.487343E-02
   0.129030E+02   0.677113E+00   0.487351E-02
   0.129060E+02   0.677122E+00   0.487377E-02
   0.129090E+02   0.677131E+00   0.487377E-02
   0.129120E+02   0.677140E+00   0.487379E-02
   0.129150E+02   0.677148E+00   0.487401E-02
