#    c*t(cm)       probability       error
   0.113680E+02   0.657713E+00   0.282191E-02
   0.113710E+02   0.657723E+00   0.282197E-02
   0.113740E+02   0.657734E+00   0.282185E-02
   0.113770E+02   0.657744E+00   0.282210E-02
   0.113800E+02   0.657754E+00   0.282230E-02
   0.113830E+02   0.657764E+00   0.282230E-02
   0.113860E+02   0.657774E+00   0.282236E-02
   0.113890E+02   0.657784E+00   0.282252E-02
   0.113920E+02   0.657794E+00   0.282258E-02
   0.113950E+02   0.657805E+00   0.282264E-02
   0.113980E+02   0.657815E+00   0.282258E-02
   0.114010E+02   0.657825E+00   0.282263E-02
   0.114040E+02   0.657835E+00   0.282263E-02
   0.114070E+02   0.657845E+00   0.282284E-02
   0.114100E+02   0.657855E+00   0.282307E-02
   0.114130E+02   0.657865E+00   0.282320E-02
   0.114160E+02   0.657875E+00   0.282336E-02
   0.114190E+02   0.657886E+00   0.282336E-02
   0.114220E+02   0.657896E+00   0.282331E-02
   0.114250E+02   0.657906E+00   0.282342E-02
   0.114280E+02   0.657916E+00   0.282342E-02
   0.114310E+02   0.657926E+00   0.282364E-02
   0.114340E+02   0.657936E+00   0.282364E-02
   0.114370E+02   0.657946E+00   0.282370E-02
   0.114400E+02   0.657956E+00   0.282385E-02
   0.114430E+02   0.657966E+00   0.282391E-02
   0.114460E+02   0.657976E+00   0.282396E-02
   0.114490E+02   0.657986E+00   0.282413E-02
   0.114520E+02   0.657996E+00   0.282430E-02
   0.114550E+02   0.658007E+00   0.282424E-02
   0.114580E+02   0.658017E+00   0.282429E-02
   0.114610E+02   0.658027E+00   0.282429E-02
   0.114640E+02   0.658037E+00   0.282452E-02
   0.114670E+02   0.658047E+00   0.282452E-02
   0.114700E+02   0.658057E+00   0.282458E-02
   0.114730E+02   0.658067E+00   0.282458E-02
   0.114760E+02   0.658077E+00   0.282463E-02
   0.114790E+02   0.658087E+00   0.282497E-02
   0.114820E+02   0.658097E+00   0.282497E-02
   0.114850E+02   0.658107E+00   0.282503E-02
   0.114880E+02   0.658117E+00   0.282502E-02
   0.114910E+02   0.658127E+00   0.282508E-02
   0.114939E+02   0.658137E+00   0.282525E-02
   0.114969E+02   0.658147E+00   0.282531E-02
   0.114999E+02   0.658157E+00   0.282542E-02
   0.115029E+02   0.658167E+00   0.282548E-02
   0.115059E+02   0.658177E+00   0.282565E-02
   0.115089E+02   0.658187E+00   0.282570E-02
   0.115119E+02   0.658197E+00   0.282576E-02
   0.115149E+02   0.658208E+00   0.282581E-02
   0.115179E+02   0.658217E+00   0.282598E-02
   0.115209E+02   0.658227E+00   0.282615E-02
   0.115239E+02   0.658238E+00   0.282615E-02
   0.115269E+02   0.658248E+00   0.282621E-02
   0.115299E+02   0.658258E+00   0.282621E-02
   0.115329E+02   0.658267E+00   0.282644E-02
   0.115359E+02   0.658277E+00   0.282655E-02
   0.115389E+02   0.658287E+00   0.282661E-02
   0.115419E+02   0.658298E+00   0.282660E-02
   0.115449E+02   0.658308E+00   0.282677E-02
   0.115479E+02   0.658318E+00   0.282683E-02
   0.115509E+02   0.658328E+00   0.282683E-02
   0.115539E+02   0.658338E+00   0.282716E-02
   0.115569E+02   0.658347E+00   0.282703E-02
   0.115599E+02   0.658357E+00   0.282709E-02
   0.115629E+02   0.658367E+00   0.282709E-02
   0.115659E+02   0.658377E+00   0.282731E-02
   0.115689E+02   0.658387E+00   0.282742E-02
   0.115719E+02   0.658397E+00   0.282748E-02
   0.115749E+02   0.658407E+00   0.282743E-02
   0.115779E+02   0.658417E+00   0.282759E-02
   0.115809E+02   0.658427E+00   0.282765E-02
   0.115839E+02   0.658437E+00   0.282776E-02
   0.115869E+02   0.658447E+00   0.282799E-02
   0.115899E+02   0.658457E+00   0.282784E-02
   0.115929E+02   0.658467E+00   0.282790E-02
   0.115959E+02   0.658477E+00   0.282804E-02
   0.115989E+02   0.658487E+00   0.282804E-02
   0.116019E+02   0.658497E+00   0.282810E-02
   0.116049E+02   0.658507E+00   0.282810E-02
   0.116079E+02   0.658517E+00   0.282844E-02
   0.116109E+02   0.658527E+00   0.282844E-02
   0.116139E+02   0.658537E+00   0.282861E-02
   0.116169E+02   0.658547E+00   0.282878E-02
   0.116199E+02   0.658556E+00   0.282889E-02
   0.116229E+02   0.658566E+00   0.282881E-02
   0.116259E+02   0.658576E+00   0.282883E-02
   0.116289E+02   0.658586E+00   0.282889E-02
   0.116319E+02   0.658596E+00   0.282895E-02
   0.116348E+02   0.658606E+00   0.282912E-02
   0.116378E+02   0.658616E+00   0.282918E-02
   0.116408E+02   0.658626E+00   0.282918E-02
   0.116438E+02   0.658636E+00   0.282932E-02
   0.116468E+02   0.658646E+00   0.282949E-02
   0.116498E+02   0.658656E+00   0.282935E-02
   0.116528E+02   0.658665E+00   0.282957E-02
   0.116558E+02   0.658675E+00   0.282969E-02
   0.116588E+02   0.658685E+00   0.282969E-02
   0.116618E+02   0.658695E+00   0.282992E-02
   0.116648E+02   0.658705E+00   0.282983E-02
   0.116678E+02   0.658715E+00   0.283000E-02
   0.116708E+02   0.658725E+00   0.283006E-02
   0.116738E+02   0.658734E+00   0.283003E-02
   0.116768E+02   0.658744E+00   0.283031E-02
   0.116798E+02   0.658754E+00   0.283037E-02
   0.116828E+02   0.658764E+00   0.283023E-02
   0.116858E+02   0.658774E+00   0.283051E-02
   0.116888E+02   0.658784E+00   0.283051E-02
   0.116918E+02   0.658794E+00   0.283037E-02
   0.116948E+02   0.658804E+00   0.283076E-02
   0.116978E+02   0.658813E+00   0.283069E-02
   0.117008E+02   0.658823E+00   0.283085E-02
   0.117038E+02   0.658833E+00   0.283096E-02
   0.117068E+02   0.658843E+00   0.283102E-02
   0.117098E+02   0.658853E+00   0.283099E-02
   0.117128E+02   0.658862E+00   0.283122E-02
   0.117158E+02   0.658872E+00   0.283131E-02
   0.117188E+02   0.658882E+00   0.283131E-02
   0.117218E+02   0.658892E+00   0.283142E-02
   0.117248E+02   0.658902E+00   0.283165E-02
   0.117278E+02   0.658912E+00   0.283137E-02
   0.117308E+02   0.658922E+00   0.283170E-02
   0.117338E+02   0.658931E+00   0.283176E-02
   0.117368E+02   0.658941E+00   0.283176E-02
   0.117398E+02   0.658951E+00   0.283204E-02
   0.117428E+02   0.658961E+00   0.283176E-02
   0.117458E+02   0.658971E+00   0.283205E-02
   0.117488E+02   0.658980E+00   0.283216E-02
   0.117518E+02   0.658990E+00   0.283233E-02
   0.117548E+02   0.659000E+00   0.283216E-02
   0.117578E+02   0.659010E+00   0.283222E-02
   0.117608E+02   0.659020E+00   0.283250E-02
   0.117638E+02   0.659030E+00   0.283256E-02
   0.117668E+02   0.659039E+00   0.283265E-02
   0.117698E+02   0.659049E+00   0.283251E-02
   0.117728E+02   0.659059E+00   0.283278E-02
   0.117758E+02   0.659069E+00   0.283290E-02
   0.117787E+02   0.659078E+00   0.283305E-02
   0.117817E+02   0.659088E+00   0.283290E-02
   0.117847E+02   0.659098E+00   0.283290E-02
   0.117877E+02   0.659108E+00   0.283330E-02
   0.117907E+02   0.659118E+00   0.283317E-02
   0.117937E+02   0.659127E+00   0.283330E-02
   0.117967E+02   0.659137E+00   0.283330E-02
   0.117997E+02   0.659147E+00   0.283347E-02
   0.118027E+02   0.659157E+00   0.283356E-02
   0.118057E+02   0.659166E+00   0.283358E-02
   0.118087E+02   0.659176E+00   0.283370E-02
   0.118117E+02   0.659186E+00   0.283373E-02
   0.118147E+02   0.659196E+00   0.283385E-02
   0.118177E+02   0.659205E+00   0.283398E-02
   0.118207E+02   0.659215E+00   0.283398E-02
   0.118237E+02   0.659225E+00   0.283413E-02
   0.118267E+02   0.659235E+00   0.283410E-02
   0.118297E+02   0.659244E+00   0.283432E-02
   0.118327E+02   0.659254E+00   0.283425E-02
   0.118357E+02   0.659264E+00   0.283453E-02
   0.118387E+02   0.659274E+00   0.283450E-02
   0.118417E+02   0.659283E+00   0.283448E-02
   0.118447E+02   0.659293E+00   0.283459E-02
   0.118477E+02   0.659303E+00   0.283478E-02
   0.118507E+02   0.659312E+00   0.283476E-02
   0.118537E+02   0.659322E+00   0.283487E-02
   0.118567E+02   0.659332E+00   0.283510E-02
   0.118597E+02   0.659342E+00   0.283499E-02
   0.118627E+02   0.659351E+00   0.283504E-02
   0.118657E+02   0.659361E+00   0.283527E-02
   0.118687E+02   0.659371E+00   0.283511E-02
   0.118717E+02   0.659380E+00   0.283539E-02
   0.118747E+02   0.659390E+00   0.283533E-02
   0.118777E+02   0.659400E+00   0.283544E-02
   0.118807E+02   0.659409E+00   0.283545E-02
   0.118837E+02   0.659419E+00   0.283573E-02
   0.118867E+02   0.659429E+00   0.283557E-02
   0.118897E+02   0.659439E+00   0.283584E-02
   0.118927E+02   0.659448E+00   0.283596E-02
   0.118957E+02   0.659458E+00   0.283590E-02
   0.118987E+02   0.659468E+00   0.283607E-02
   0.119017E+02   0.659477E+00   0.283613E-02
   0.119047E+02   0.659487E+00   0.283613E-02
   0.119077E+02   0.659497E+00   0.283631E-02
   0.119107E+02   0.659507E+00   0.283647E-02
   0.119137E+02   0.659516E+00   0.283636E-02
   0.119167E+02   0.659526E+00   0.283653E-02
   0.119197E+02   0.659535E+00   0.283668E-02
   0.119226E+02   0.659545E+00   0.283659E-02
   0.119256E+02   0.659555E+00   0.283687E-02
   0.119286E+02   0.659564E+00   0.283659E-02
   0.119316E+02   0.659574E+00   0.283693E-02
   0.119346E+02   0.659584E+00   0.283686E-02
   0.119376E+02   0.659593E+00   0.283694E-02
   0.119406E+02   0.659603E+00   0.283722E-02
   0.119436E+02   0.659612E+00   0.283720E-02
   0.119466E+02   0.659622E+00   0.283717E-02
   0.119496E+02   0.659632E+00   0.283726E-02
   0.119526E+02   0.659641E+00   0.283728E-02
   0.119556E+02   0.659651E+00   0.283762E-02
   0.119586E+02   0.659660E+00   0.283760E-02
   0.119616E+02   0.659670E+00   0.283762E-02
   0.119646E+02   0.659680E+00   0.283765E-02
   0.119676E+02   0.659689E+00   0.283768E-02
   0.119706E+02   0.659699E+00   0.283790E-02
   0.119736E+02   0.659709E+00   0.283788E-02
   0.119766E+02   0.659718E+00   0.283802E-02
   0.119796E+02   0.659728E+00   0.283801E-02
   0.119826E+02   0.659738E+00   0.283814E-02
   0.119856E+02   0.659747E+00   0.283829E-02
   0.119886E+02   0.659757E+00   0.283835E-02
   0.119916E+02   0.659766E+00   0.283848E-02
   0.119946E+02   0.659776E+00   0.283857E-02
   0.119976E+02   0.659785E+00   0.283854E-02
   0.120006E+02   0.659795E+00   0.283857E-02
   0.120036E+02   0.659805E+00   0.283860E-02
   0.120066E+02   0.659814E+00   0.283874E-02
   0.120096E+02   0.659824E+00   0.283897E-02
   0.120126E+02   0.659833E+00   0.283881E-02
   0.120156E+02   0.659843E+00   0.283909E-02
   0.120186E+02   0.659852E+00   0.283903E-02
   0.120216E+02   0.659862E+00   0.283915E-02
   0.120246E+02   0.659872E+00   0.283923E-02
   0.120276E+02   0.659881E+00   0.283938E-02
   0.120306E+02   0.659891E+00   0.283944E-02
   0.120336E+02   0.659900E+00   0.283943E-02
   0.120366E+02   0.659910E+00   0.283983E-02
   0.120396E+02   0.659919E+00   0.283950E-02
   0.120426E+02   0.659929E+00   0.283977E-02
   0.120456E+02   0.659938E+00   0.283972E-02
   0.120486E+02   0.659948E+00   0.283983E-02
   0.120516E+02   0.659957E+00   0.283990E-02
   0.120546E+02   0.659967E+00   0.284006E-02
   0.120576E+02   0.659976E+00   0.283995E-02
   0.120606E+02   0.659986E+00   0.284013E-02
   0.120635E+02   0.659996E+00   0.284024E-02
   0.120665E+02   0.660005E+00   0.284030E-02
   0.120695E+02   0.660015E+00   0.284024E-02
   0.120725E+02   0.660024E+00   0.284046E-02
   0.120755E+02   0.660034E+00   0.284030E-02
   0.120785E+02   0.660043E+00   0.284052E-02
   0.120815E+02   0.660053E+00   0.284053E-02
   0.120845E+02   0.660062E+00   0.284086E-02
   0.120875E+02   0.660072E+00   0.284059E-02
   0.120905E+02   0.660081E+00   0.284093E-02
   0.120935E+02   0.660091E+00   0.284093E-02
   0.120965E+02   0.660100E+00   0.284099E-02
   0.120995E+02   0.660110E+00   0.284099E-02
   0.121025E+02   0.660119E+00   0.284122E-02
   0.121055E+02   0.660129E+00   0.284122E-02
   0.121085E+02   0.660138E+00   0.284125E-02
   0.121115E+02   0.660148E+00   0.284128E-02
   0.121145E+02   0.660157E+00   0.284142E-02
   0.121175E+02   0.660167E+00   0.284156E-02
   0.121205E+02   0.660176E+00   0.284159E-02
   0.121235E+02   0.660186E+00   0.284162E-02
   0.121265E+02   0.660195E+00   0.284182E-02
   0.121295E+02   0.660205E+00   0.284179E-02
   0.121325E+02   0.660214E+00   0.284189E-02
   0.121355E+02   0.660224E+00   0.284202E-02
   0.121385E+02   0.660233E+00   0.284223E-02
   0.121415E+02   0.660243E+00   0.284200E-02
   0.121445E+02   0.660252E+00   0.284208E-02
   0.121475E+02   0.660261E+00   0.284234E-02
   0.121505E+02   0.660271E+00   0.284231E-02
   0.121535E+02   0.660280E+00   0.284257E-02
   0.121565E+02   0.660290E+00   0.284248E-02
   0.121595E+02   0.660299E+00   0.284274E-02
   0.121625E+02   0.660309E+00   0.284258E-02
   0.121655E+02   0.660318E+00   0.284286E-02
   0.121685E+02   0.660328E+00   0.284269E-02
   0.121715E+02   0.660337E+00   0.284277E-02
   0.121745E+02   0.660346E+00   0.284304E-02
   0.121775E+02   0.660356E+00   0.284298E-02
   0.121805E+02   0.660365E+00   0.284321E-02
   0.121835E+02   0.660375E+00   0.284298E-02
   0.121865E+02   0.660384E+00   0.284338E-02
   0.121895E+02   0.660393E+00   0.284332E-02
   0.121925E+02   0.660403E+00   0.284327E-02
   0.121955E+02   0.660413E+00   0.284338E-02
   0.121985E+02   0.660422E+00   0.284345E-02
   0.122015E+02   0.660431E+00   0.284378E-02
   0.122045E+02   0.660441E+00   0.284361E-02
   0.122074E+02   0.660450E+00   0.284373E-02
   0.122104E+02   0.660460E+00   0.284379E-02
   0.122134E+02   0.660469E+00   0.284384E-02
   0.122164E+02   0.660478E+00   0.284400E-02
   0.122194E+02   0.660488E+00   0.284401E-02
   0.122224E+02   0.660497E+00   0.284413E-02
   0.122254E+02   0.660507E+00   0.284435E-02
   0.122284E+02   0.660516E+00   0.284414E-02
   0.122314E+02   0.660525E+00   0.284425E-02
   0.122344E+02   0.660535E+00   0.284442E-02
   0.122374E+02   0.660544E+00   0.284453E-02
   0.122404E+02   0.660553E+00   0.284462E-02
   0.122434E+02   0.660563E+00   0.284471E-02
   0.122464E+02   0.660572E+00   0.284459E-02
   0.122494E+02   0.660581E+00   0.284469E-02
   0.122524E+02   0.660591E+00   0.284494E-02
   0.122554E+02   0.660600E+00   0.284477E-02
   0.122584E+02   0.660610E+00   0.284498E-02
   0.122614E+02   0.660619E+00   0.284517E-02
   0.122644E+02   0.660628E+00   0.284509E-02
   0.122674E+02   0.660638E+00   0.284515E-02
   0.122704E+02   0.660647E+00   0.284529E-02
   0.122734E+02   0.660657E+00   0.284532E-02
   0.122764E+02   0.660666E+00   0.284544E-02
   0.122794E+02   0.660675E+00   0.284563E-02
   0.122824E+02   0.660684E+00   0.284572E-02
   0.122854E+02   0.660694E+00   0.284566E-02
   0.122884E+02   0.660703E+00   0.284569E-02
   0.122914E+02   0.660713E+00   0.284579E-02
   0.122944E+02   0.660722E+00   0.284590E-02
   0.122974E+02   0.660731E+00   0.284603E-02
   0.123004E+02   0.660740E+00   0.284612E-02
   0.123034E+02   0.660750E+00   0.284613E-02
   0.123064E+02   0.660759E+00   0.284621E-02
   0.123094E+02   0.660768E+00   0.284621E-02
   0.123124E+02   0.660778E+00   0.284630E-02
   0.123154E+02   0.660787E+00   0.284636E-02
   0.123184E+02   0.660796E+00   0.284638E-02
   0.123214E+02   0.660806E+00   0.284654E-02
   0.123244E+02   0.660815E+00   0.284660E-02
   0.123274E+02   0.660824E+00   0.284668E-02
   0.123304E+02   0.660834E+00   0.284688E-02
   0.123334E+02   0.660843E+00   0.284694E-02
   0.123364E+02   0.660852E+00   0.284688E-02
   0.123394E+02   0.660861E+00   0.284696E-02
   0.123424E+02   0.660871E+00   0.284717E-02
   0.123454E+02   0.660880E+00   0.284695E-02
   0.123484E+02   0.660889E+00   0.284694E-02
   0.123513E+02   0.660899E+00   0.284734E-02
   0.123543E+02   0.660908E+00   0.284741E-02
   0.123573E+02   0.660917E+00   0.284729E-02
   0.123603E+02   0.660926E+00   0.284740E-02
   0.123633E+02   0.660936E+00   0.284763E-02
   0.123663E+02   0.660945E+00   0.284752E-02
   0.123693E+02   0.660954E+00   0.284758E-02
   0.123723E+02   0.660964E+00   0.284784E-02
   0.123753E+02   0.660973E+00   0.284798E-02
   0.123783E+02   0.660982E+00   0.284792E-02
   0.123813E+02   0.660991E+00   0.284804E-02
   0.123843E+02   0.661000E+00   0.284818E-02
   0.123873E+02   0.661010E+00   0.284827E-02
   0.123903E+02   0.661019E+00   0.284821E-02
   0.123933E+02   0.661028E+00   0.284827E-02
   0.123963E+02   0.661038E+00   0.284831E-02
   0.123993E+02   0.661047E+00   0.284839E-02
   0.124023E+02   0.661056E+00   0.284839E-02
   0.124053E+02   0.661065E+00   0.284851E-02
   0.124083E+02   0.661075E+00   0.284857E-02
   0.124113E+02   0.661084E+00   0.284860E-02
   0.124143E+02   0.661093E+00   0.284879E-02
   0.124173E+02   0.661102E+00   0.284885E-02
   0.124203E+02   0.661111E+00   0.284880E-02
   0.124233E+02   0.661121E+00   0.284901E-02
   0.124263E+02   0.661130E+00   0.284889E-02
   0.124293E+02   0.661139E+00   0.284914E-02
   0.124323E+02   0.661149E+00   0.284921E-02
   0.124353E+02   0.661158E+00   0.284921E-02
   0.124383E+02   0.661167E+00   0.284930E-02
   0.124413E+02   0.661176E+00   0.284929E-02
   0.124443E+02   0.661185E+00   0.284955E-02
   0.124473E+02   0.661195E+00   0.284961E-02
   0.124503E+02   0.661204E+00   0.284961E-02
   0.124533E+02   0.661213E+00   0.284970E-02
   0.124563E+02   0.661222E+00   0.284976E-02
   0.124593E+02   0.661231E+00   0.284995E-02
   0.124623E+02   0.661241E+00   0.285001E-02
   0.124653E+02   0.661250E+00   0.285001E-02
   0.124683E+02   0.661259E+00   0.285000E-02
   0.124713E+02   0.661268E+00   0.285005E-02
   0.124743E+02   0.661277E+00   0.285011E-02
   0.124773E+02   0.661286E+00   0.285025E-02
   0.124803E+02   0.661296E+00   0.285031E-02
   0.124833E+02   0.661305E+00   0.285040E-02
   0.124863E+02   0.661314E+00   0.285046E-02
   0.124893E+02   0.661323E+00   0.285052E-02
   0.124922E+02   0.661332E+00   0.285069E-02
   0.124952E+02   0.661341E+00   0.285075E-02
   0.124982E+02   0.661351E+00   0.285088E-02
   0.125012E+02   0.661360E+00   0.285097E-02
   0.125042E+02   0.661369E+00   0.285103E-02
   0.125072E+02   0.661378E+00   0.285109E-02
   0.125102E+02   0.661387E+00   0.285115E-02
   0.125132E+02   0.661396E+00   0.285115E-02
   0.125162E+02   0.661405E+00   0.285122E-02
   0.125192E+02   0.661415E+00   0.285110E-02
   0.125222E+02   0.661424E+00   0.285150E-02
   0.125252E+02   0.661433E+00   0.285150E-02
   0.125282E+02   0.661442E+00   0.285156E-02
   0.125312E+02   0.661451E+00   0.285156E-02
   0.125342E+02   0.661461E+00   0.285162E-02
   0.125372E+02   0.661469E+00   0.285162E-02
   0.125402E+02   0.661479E+00   0.285157E-02
   0.125432E+02   0.661488E+00   0.285179E-02
   0.125462E+02   0.661497E+00   0.285214E-02
   0.125492E+02   0.661506E+00   0.285213E-02
   0.125522E+02   0.661515E+00   0.285220E-02
   0.125552E+02   0.661524E+00   0.285220E-02
   0.125582E+02   0.661533E+00   0.285226E-02
   0.125612E+02   0.661542E+00   0.285226E-02
